time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-07-19T11:28:17.850Z,34.511,-119.0941667,17.66,1.4,ml,28,64,0.08211,0.23,ci,ci37418295,2016-07-19T17:38:54.116Z,"15km ENE of Ojai, CA",earthquake,0.37,0.94,0.152,23,reviewed,ci,ci
2016-07-19T11:15:08.000Z,63.5307,-147.063,0.9,2,ml,42,35.9999971200002,,0.68,ak,ak13772221,2016-07-26T18:30:02.226Z,"86km SW of Delta Junction, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-07-19T11:03:02.590Z,35.5415,-118.3285,0.88,1.57,ml,28,92,0.1535,0.15,ci,ci37418287,2016-07-20T14:21:27.689Z,"16km ESE of Lake Isabella, CA",earthquake,0.25,0.37,0.161,28,reviewed,ci,ci
2016-07-19T10:49:03.000Z,62.6885,-149.7231,76.1,2,ml,68,25.1999979840002,,0.53,ak,ak13771814,2016-07-26T18:30:01.303Z,"45km NNE of Talkeetna, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-07-19T10:47:55.190Z,33.7786667,-115.6538333,2.28,1.25,ml,22,78,0.07222,0.18,ci,ci37418279,2016-07-19T20:16:36.092Z,"24km WNW of Desert Center, CA",earthquake,0.35,1.05,0.12,18,reviewed,ci,ci
2016-07-19T10:38:59.500Z,33.6836667,-116.7253333,15.17,0.61,ml,25,91,0.02897,0.14,ci,ci37418271,2016-07-19T20:16:37.006Z,"6km S of Idyllwild, CA",earthquake,0.3,0.46,0.13,18,reviewed,ci,ci
2016-07-19T10:28:22.100Z,38.8273315,-122.8085022,2.27,0.93,md,7,150,0.004118,0.01,nc,nc72663286,2016-07-19T10:49:02.774Z,"7km W of Cobb, California",earthquake,0.59,0.82,0.06,2,automatic,nc,nc
2016-07-19T10:21:25.670Z,38.7813333,-122.7081667,2.41,1.09,md,36,67,0.01073,0.08,nc,nc72663281,2016-07-21T19:30:03.569Z,"4km SSE of Cobb, California",earthquake,0.18,0.32,0.175,11,reviewed,nc,nc
2016-07-19T10:18:15.990Z,38.8426,-118.308,0.6,0.4,ml,4,179.94,0.261,0.0406,nn,nn00552424,2016-07-20T14:20:26.896Z,"33km W of Gabbs, Nevada",earthquake,9,4,0.14,3,reviewed,nn,nn
2016-07-19T10:11:34.000Z,54.6223,-161.9739,45.4,1.7,ml,10,226.799981856001,,0.35,ak,ak13801582,2016-07-26T18:29:40.150Z,"78km SE of Cold Bay, Alaska",earthquake,1.5,1.6,,,reviewed,ak,ak
2016-07-19T10:09:33.730Z,44.4213333,-111.0323333,5.22,0.85,md,8,140,0.1439,0.1,uu,uu60156182,2016-07-19T18:21:34.030Z,"16km WSW of Old Faithful Geyser, Wyoming",earthquake,0.47,8.23,0.18,6,reviewed,uu,uu
2016-07-19T10:07:25.060Z,19.4008333,-155.266,0.946,0.96,md,14,90,0.002578,0.09,hv,hv61345321,2016-07-19T20:03:24.600Z,"4km SW of Volcano, Hawaii",earthquake,0.18,0.17,0.174,2,reviewed,hv,hv
2016-07-19T10:01:16.000Z,61.2915,-152.514,1.8,0.8,ml,11,147.599988192001,,0.54,ak,ak13771813,2016-07-26T18:30:04.116Z,"90km N of Redoubt Volcano, Alaska",earthquake,0.9,0.6,,,reviewed,ak,ak
2016-07-19T09:56:08.560Z,34.0841667,-116.714,9.89,1.54,ml,73,26,0.07127,0.15,ci,ci37418255,2016-07-19T18:03:01.810Z,"13km WNW of Morongo Valley, CA",earthquake,0.12,0.28,0.125,67,reviewed,ci,ci
2016-07-19T09:53:24.000Z,62.3033,-151.0867,70.3,1.4,ml,18,61.1999951040004,,0.27,ak,ak13771811,2016-07-26T18:30:03.049Z,"50km W of Talkeetna, Alaska",earthquake,0.4,0.6,,,reviewed,ak,ak
2016-07-19T09:49:33.810Z,35.963,-120.5151667,2.61,0.97,md,35,39,0.01508,0.06,nc,nc72663276,2016-07-20T06:27:03.774Z,"24km SW of Coalinga, California",earthquake,0.17,0.32,0.185,16,reviewed,nc,nc
2016-07-19T09:49:11.449Z,38.3516,-118.5721,7.9,0,ml,4,215.78,0.113,0.0123,nn,nn00552433,2016-07-20T14:20:21.108Z,"19km SSE of Hawthorne, Nevada",earthquake,6.33,26.7,0.33,4,reviewed,nn,nn
2016-07-19T09:35:19.000Z,60.9031,-138.5756,9.3,1.7,ml,23,46.7999962560003,,0.63,ak,ak13771809,2016-07-26T18:29:28.737Z,"60km WNW of Haines Junction, Canada",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-07-19T09:28:54.200Z,33.0863333,-116.5376667,7.86,0.65,ml,16,88,0.05056,0.15,ci,ci37418247,2016-07-19T20:16:20.081Z,"6km E of Julian, CA",earthquake,0.34,0.73,0.116,11,reviewed,ci,ci
2016-07-19T09:09:53.950Z,41.829,-112.7351667,5.64,0.82,md,4,174,0.05759,0.01,uu,uu60156177,2016-07-19T18:15:52.870Z,"48km WNW of Garland, Utah",earthquake,2.03,4.35,0.427,3,reviewed,uu,uu
2016-07-19T09:09:39.290Z,38.8736649,-122.8333359,-0.65,0.78,md,9,181,0.01784,0.04,nc,nc72663271,2016-07-19T09:25:02.559Z,"11km S of Kelseyville, California",earthquake,0.34,1.42,0.15,3,automatic,nc,nc
2016-07-19T09:08:56.000Z,59.6428,-153.377,112.8,2.6,ml,97,57.5999953920004,,0.46,ak,ak13771802,2016-07-26T18:30:05.590Z,"87km E of Old Iliamna, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-07-19T09:06:50.950Z,46.1935,-122.1828333,-0.14,0.56,ml,14,95,0.008611,0.09,uw,uw61168447,2016-07-19T17:08:41.530Z,"37km NNE of Amboy, Washington",earthquake,0.36,0.29,0.2,12,reviewed,uw,uw
2016-07-19T09:05:18.840Z,41.9052,-119.586,8.7,1.8,ml,6,122.96,0.161,0.1309,nn,nn00552423,2016-07-20T14:20:08.194Z,"70km ESE of Lakeview, Oregon",earthquake,4.89,4.5,0.56,5,reviewed,nn,nn
2016-07-19T09:04:19.857Z,41.9182,-119.5869,7.5,1.3,ml,5,215.09,0.157,0.1519,nn,nn00552432,2016-07-20T14:20:15.191Z,"69km ESE of Lakeview, Oregon",earthquake,8.97,9.3,0.58,4,reviewed,nn,nn
2016-07-19T08:57:27.480Z,46.9021667,-121.8608333,7.99,0.25,ml,5,155,0.0313,0.15,uw,uw61168442,2016-07-19T17:35:59.550Z,"31km SSE of Buckley, Washington",earthquake,0.97,1.02,0.167,4,reviewed,uw,uw
2016-07-19T08:43:10.070Z,37.4631667,-118.8408333,3.88,0.66,md,12,125,0.127,0.09,nc,nc72663266,2016-07-19T17:14:01.866Z,"23km SSE of Mammoth Lakes, California",earthquake,0.67,3.3,0.203,11,reviewed,nc,nc
2016-07-19T08:40:05.000Z,60.9758,-147.0422,18.8,1,ml,16,64.7999948160004,,0.53,ak,ak13801577,2016-07-26T18:29:38.929Z,"41km WSW of Valdez, Alaska",earthquake,0.4,0.4,,,reviewed,ak,ak
2016-07-19T08:39:38.920Z,38.8498333,-122.9606667,1.74,0.92,md,19,121,0.01217,0.02,nc,nc72663261,2016-07-21T09:24:03.806Z,"6km NE of Cloverdale, California",earthquake,0.24,0.36,0.215,8,reviewed,nc,nc
2016-07-19T08:39:05.000Z,46.36,-72.39,18,2.2,mb_lg,,,,0.52,us,us20006g23,2016-07-20T05:06:42.564Z,"4km NE of Becancour, Canada",earthquake,3.6,1.5,,,reviewed,ott,ott
2016-07-19T08:31:29.500Z,12.95,-86.9287,3.85,3.8,mb,,108,0.278,0.87,us,us20006h2k,2016-08-01T09:55:12.848Z,"10km SSW of Somotillo, Nicaragua",earthquake,6.2,10.8,0.361,2,reviewed,us,us
2016-07-19T08:31:24.910Z,32.8075,-115.5853333,9.11,1.33,ml,18,128,0.09597,0.16,ci,ci37418239,2016-07-19T18:51:37.740Z,"3km NW of El Centro, CA",earthquake,0.33,0.82,0.29,16,reviewed,ci,ci
2016-07-19T08:26:19.570Z,38.7685,-122.748,1.92,0.46,md,12,109,0.01405,0.06,nc,nc72663256,2016-07-21T07:54:02.478Z,"1km SE of The Geysers, California",earthquake,0.48,0.85,0.192,2,reviewed,nc,nc
2016-07-19T08:25:29.544Z,38.6704,-119.3791,8.6,1,ml,9,216.56,0.333,0.109,nn,nn00552421,2016-07-20T14:20:01.909Z,"12km SSW of Smith Valley, Nevada",earthquake,4.54,3.9,0.16,8,reviewed,nn,nn
2016-07-19T08:22:46.000Z,47.5278333,-122.9795,15.41,0.04,md,4,256,0.1108,0.05,uw,uw61168427,2016-07-19T17:32:12.500Z,"14km NW of Belfair, Washington",earthquake,1.14,0.98,0.034,4,reviewed,uw,uw
2016-07-19T08:17:44.140Z,39.5513,-119.1429,2.7,0.5,ml,4,237.09,0.246,0.2465,nn,nn00552428,2016-07-20T14:19:55.921Z,"11km SE of Fernley, Nevada",earthquake,10.85,14,0.26,3,reviewed,nn,nn
2016-07-19T08:08:33.000Z,51.4375,-175.3892,10.4,2.2,ml,8,244.799980416002,,0.63,ak,ak13801576,2016-07-26T18:29:38.207Z,"100km ESE of Adak, Alaska",earthquake,1.3,1.3,,,reviewed,ak,ak
2016-07-19T07:59:48.590Z,-30.16,-72.159,8.47,4.6,mwr,,134,0.683,0.75,us,us20006fqp,2016-08-01T09:51:43.499Z,"81km WSW of Coquimbo, Chile",earthquake,4.7,4.2,,,reviewed,us,guc
2016-07-19T07:58:11.150Z,38.8248333,-122.8083333,6.27,0.51,md,14,156,0.001978,0.13,nc,nc72663251,2016-07-21T07:16:04.363Z,"6km NW of The Geysers, California",earthquake,1.06,31.61,0.225,5,reviewed,nc,nc
2016-07-19T07:54:06.610Z,37.6058333,-122.437,3.79,0.34,md,6,137,0.04338,0.04,nc,nc72663246,2016-07-23T03:23:50.920Z,"3km SW of San Bruno, California",earthquake,0.65,2.3,0.251,5,reviewed,nc,nc
2016-07-19T07:53:47.000Z,60.7891,-151.4725,20.1,1.5,ml,27,43.1999965440003,,0.69,ak,ak13771394,2016-07-26T18:30:04.826Z,"14km NW of Nikiski, Alaska",earthquake,0.1,0.3,,,reviewed,ak,ak
2016-07-19T07:47:12.330Z,37.1036667,-121.1691667,3.97,1.23,md,10,129,0.05023,0.03,nc,nc71104264,2016-08-03T02:59:04.710Z,"22km SW of Gustine, California",earthquake,0.48,0.69,0.105,7,reviewed,nc,nc
2016-07-19T07:46:35.000Z,61.2862,-152.4162,0.2,2.1,ml,36,39.5999968320002,,0.43,ak,ak13771380,2016-07-26T18:30:07.137Z,"90km NW of Nikiski, Alaska",earthquake,0.2,0.1,,,reviewed,ak,ak
2016-07-19T07:37:39.730Z,37.0315,-121.2003333,3.61,0.35,md,3,155,0.04601,0,nc,nc71104259,2016-08-03T02:51:01.865Z,"26km NE of Hollister, California",earthquake,1.17,4.32,0.157,2,reviewed,nc,nc
2016-07-19T07:34:02.690Z,46.875,-121.8925,9.76,-0.15,md,4,166,0.05842,0.19,uw,uw61168417,2016-07-19T17:29:36.040Z,"28km E of Eatonville, Washington",earthquake,1.26,1.59,0.101,4,reviewed,uw,uw
2016-07-19T07:32:19.260Z,13.0317,-88.9052,55.88,4,mb,,165,0.724,1.21,us,us20006h2l,2016-07-31T12:50:09.252Z,"47km SW of Puerto El Triunfo, El Salvador",earthquake,4.6,13.5,0.212,6,reviewed,us,us
2016-07-19T07:28:33.180Z,37.1918333,-121.4638333,5.81,2.03,md,77,51,0.1329,0.09,nc,nc72663241,2016-07-20T23:47:03.056Z,"17km NE of San Martin, California",earthquake,0.15,0.74,0.194,70,reviewed,nc,nc
2016-07-19T07:27:57.480Z,36.5981,140.9114,47.95,4.4,mb,,129,0.687,1.12,us,us20006g9u,2016-07-31T12:43:39.328Z,"21km SE of Takahagi, Japan",earthquake,6.6,7.7,0.095,32,reviewed,us,us
2016-07-19T07:27:11.540Z,37.6168333,-122.475,8.77,1.3,md,22,128,0.02032,0.04,nc,nc72663236,2016-07-21T00:58:03.261Z,"1km ENE of Pacifica, California",earthquake,0.32,0.42,0.155,19,reviewed,nc,nc
2016-07-19T07:26:44.000Z,53.0123,-167.4916,51.9,1.6,ml,7,226.799981856001,,0.32,ak,ak13801573,2016-07-26T18:30:16.168Z,"92km E of Nikolski, Alaska",earthquake,4.9,4.2,,,reviewed,ak,ak
2016-07-19T07:25:18.980Z,-18.168,-178.1208,630.05,4,mb,,123,3.666,0.32,us,us20006gse,2016-07-31T12:38:51.593Z,"281km NNE of Ndoi Island, Fiji",earthquake,14.9,11,0.125,17,reviewed,us,us
2016-07-19T07:22:57.260Z,47.6646667,-112.9428333,5.98,0.55,ml,8,221,0.564,0.08,mb,mb80162679,2016-07-21T18:11:21.890Z,"59km WSW of Choteau, Montana",earthquake,1.3,7.86,,0,reviewed,mb,mb
2016-07-19T07:18:13.000Z,66.748,-135.854,15,3.7,ml,,,,0,us,us20006hte,2016-07-31T08:09:00.791Z,"87km SSW of Fort McPherson, Canada",earthquake,0,0,,,reviewed,pgc,pgc
2016-07-19T07:15:48.000Z,61.9585,-150.8249,65.7,1.6,ml,22,97.1999922240006,,0.44,ak,ak13770991,2016-07-26T18:30:08.717Z,"47km WNW of Willow, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-07-19T07:15:42.000Z,60.4388,-147.797,4.4,1.5,ml,26,86.3999930880005,,0.63,ak,ak13770993,2016-07-26T18:30:06.349Z,"61km SE of Whittier, Alaska",earthquake,0.2,0.3,,,reviewed,ak,ak
2016-07-19T06:59:13.350Z,38.7566667,-122.7123333,1.06,1.38,md,44,35,0.01096,0.1,nc,nc72663231,2016-07-21T08:29:02.996Z,"4km ESE of The Geysers, California",earthquake,0.16,0.24,0.181,17,reviewed,nc,nc
2016-07-19T06:55:10.570Z,44.4156667,-114.0801667,4.25,1.39,ml,8,110,0.044,0.09,mb,mb80162419,2016-07-21T16:21:58.790Z,"15km SE of Challis, Idaho",earthquake,1.14,0.76,0.19,6,reviewed,mb,mb
2016-07-19T06:48:16.920Z,37.5881667,-118.9665,0.82,0.6,md,16,150,0.02939,0.05,nc,nc72663226,2016-07-19T17:06:02.846Z,"6km S of Mammoth Lakes, California",earthquake,0.46,0.52,0.546,13,reviewed,nc,nc
2016-07-19T06:40:18.180Z,38.8173333,-122.8485,2.39,0.51,md,13,92,0.012,0.04,nc,nc72663221,2016-07-21T06:48:02.276Z,"9km WNW of The Geysers, California",earthquake,0.32,0.58,0.134,3,reviewed,nc,nc
2016-07-19T06:35:46.000Z,61.2265,-146.7958,14.9,1.1,ml,17,43.1999965440003,,0.73,ak,ak13770977,2016-07-26T18:30:08.086Z,"26km WNW of Valdez, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-07-19T06:11:25.000Z,51.8041,-179.5103,118.3,2.6,ml,14,154.799987616001,,0.34,ak,ak13801568,2016-07-26T18:31:12.345Z,"63km ESE of Semisopochnoi Island, Alaska",earthquake,4.2,0.7,,,reviewed,ak,ak
2016-07-19T06:05:52.000Z,65.257,-150.9969,8.7,0.9,ml,11,79.1999936640005,,0.69,ak,ak13770595,2016-07-26T18:29:27.500Z,"33km NNW of Manley Hot Springs, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-07-19T05:57:22.110Z,38.8370018,-122.8271637,1.58,0.76,md,11,109,0.006691,0.01,nc,nc72663211,2016-07-19T06:22:02.059Z,"9km W of Cobb, California",earthquake,0.29,0.62,0.23,2,automatic,nc,nc
2016-07-19T05:43:56.869Z,36.7066,-116.3157,10.2,0.4,ml,22,74.43,0.064,0.1889,nn,nn00552418,2016-07-20T14:19:49.554Z,"45km ESE of Beatty, Nevada",earthquake,0.73,1.5,0.34,13,reviewed,nn,nn
2016-07-19T05:41:00.150Z,36.0065,-117.8043333,1.58,0.5,ml,10,76,0.03677,0.07,ci,ci37418215,2016-07-19T15:45:47.371Z,"12km NE of Little Lake, CA",earthquake,0.16,0.21,0.383,4,reviewed,ci,ci
2016-07-19T05:38:17.500Z,37.0288333,-121.197,2.4,0.79,md,5,158,0.04946,0.04,nc,nc71104254,2016-08-03T02:48:31.619Z,"26km NE of Hollister, California",earthquake,0.47,1.69,0.075,4,reviewed,nc,nc
2016-07-19T05:36:29.273Z,41.9204,-119.5932,7.2,1.3,ml,5,214.53,0.152,0.0757,nn,nn00552415,2016-07-20T14:19:43.338Z,"69km ESE of Lakeview, Oregon",earthquake,7.1,10.2,0.55,4,reviewed,nn,nn
2016-07-19T05:32:55.000Z,62.3978,-147.8734,46.6,1,ml,16,97.1999922240006,,0.32,ak,ak13770583,2016-07-26T18:30:15.253Z,"84km NE of Sutton-Alpine, Alaska",earthquake,0.4,0.5,,,reviewed,ak,ak
2016-07-19T05:32:06.170Z,38.79,-122.7556667,0.18,1.4,md,46,45,0.01627,0.1,nc,nc72663206,2016-07-21T07:59:02.491Z,"1km N of The Geysers, California",earthquake,0.15,0.32,0.175,19,reviewed,nc,nc
2016-07-19T05:30:22.065Z,36.6702,-115.7195,14.7,0.7,ml,17,94.79,0.195,0.1841,nn,nn00552413,2016-07-20T14:19:31.147Z,"56km NNE of Pahrump, Nevada",earthquake,2.62,4.6,0.48,12,reviewed,nn,nn
2016-07-19T05:27:06.260Z,38.8073349,-122.8215027,-0.63,0.88,md,7,161,0.01835,0.09,nc,nc72663201,2016-07-19T05:49:01.956Z,"6km WNW of The Geysers, California",earthquake,0.81,2.42,,1,automatic,nc,nc
2016-07-19T05:21:10.270Z,38.8376656,-122.8273315,1.67,0.57,md,7,96,0.006436,0.01,nc,nc72663196,2016-07-19T05:37:02.905Z,"9km W of Cobb, California",earthquake,0.39,1.16,,1,automatic,nc,nc
2016-07-19T05:18:40.610Z,-30.1859,-72.0223,13.68,5.5,mb,,131,0.59,1.31,us,us20006fpn,2016-08-03T10:56:56.000Z,"70km WSW of Coquimbo, Chile",earthquake,5.1,3.7,0.028,426,reviewed,us,us
2016-07-19T05:16:20.234Z,37.3684,-116.0954,7.4,-0.1,ml,4,291.75,0.165,0.0682,nn,nn00552449,2016-07-20T14:21:09.964Z,"77km NE of Beatty, Nevada",earthquake,8.14,12.8,0,1,reviewed,nn,nn
2016-07-19T05:03:45.630Z,36.4545,-113.9809,2.4,1.2,ml,6,226.94,0.697,0.1337,nn,nn00552411,2016-07-20T14:19:24.713Z,"37km SSE of Bunkerville, Nevada",earthquake,4.34,3.9,0.18,3,reviewed,nn,nn
2016-07-19T04:52:36.000Z,61.1445,-148.599,0,1.2,ml,7,140.399988768001,,0.31,ak,ak13770202,2016-07-26T18:30:10.454Z,"41km N of Whittier, Alaska",earthquake,0.6,,,,reviewed,ak,ak
2016-07-19T04:49:42.000Z,62.9167,-151.2714,121.1,1.4,ml,20,57.5999953920004,,0.5,ak,ak13801564,2016-07-26T18:29:36.805Z,"89km NW of Talkeetna, Alaska",earthquake,0.5,0.8,,,reviewed,ak,ak
2016-07-19T04:48:25.180Z,34.2888333,-117.0565,7.16,1.57,ml,61,39,0.1155,0.2,ci,ci37418055,2016-07-19T20:17:23.840Z,"10km NNE of Running Springs, CA",earthquake,0.23,0.98,0.133,27,reviewed,ci,ci
2016-07-19T04:40:36.030Z,47.7715,-122.5686667,22.7,1.52,ml,20,69,0.05397,0.23,uw,uw61168367,2016-07-19T17:15:25.740Z,"4km NNW of Suquamish, Washington",earthquake,0.51,0.91,0.165,23,reviewed,uw,uw
2016-07-19T04:38:20.650Z,33.468,-116.4411667,13.24,0.6,ml,22,91,0.05675,0.22,ci,ci37418047,2016-07-19T20:15:51.299Z,"24km ESE of Anza, CA",earthquake,0.56,0.84,0.181,15,reviewed,ci,ci
2016-07-19T04:36:02.660Z,33.4621667,-116.4531667,10.29,1.74,ml,80,23,0.06524,0.17,ci,ci37418039,2016-07-19T20:05:49.760Z,"23km ESE of Anza, CA",earthquake,0.12,0.23,0.174,72,reviewed,ci,ci
2016-07-19T04:35:56.090Z,33.4713333,-116.4431667,12.35,0.65,ml,24,139,0.05394,0.13,ci,ci37418031,2016-07-19T20:13:56.617Z,"23km ESE of Anza, CA",earthquake,0.28,0.45,0.15,14,reviewed,ci,ci
2016-07-19T04:30:42.990Z,34.0831667,-116.7146667,9.87,1.2,ml,48,36,0.07107,0.14,ci,ci37418023,2016-07-19T18:13:15.320Z,"13km WNW of Morongo Valley, CA",earthquake,0.14,0.32,0.124,42,reviewed,ci,ci
2016-07-19T04:27:00.000Z,59.9752,-153.4356,140.6,2.2,ml,53,57.5999953920004,,0.64,ak,ak13770191,2016-07-26T18:31:59.019Z,"68km SW of Redoubt Volcano, Alaska",earthquake,0.5,0.5,,,reviewed,ak,ak
2016-07-19T04:25:50.730Z,33.815,-118.2728333,11.24,1.52,ml,35,76,0.06639,0.3,ci,ci37418015,2016-07-19T21:07:26.975Z,"2km SSE of Carson, CA",earthquake,0.54,0.7,0.238,35,reviewed,ci,ci
2016-07-19T04:17:12.240Z,38.8230019,-122.810997,2.31,0.88,md,6,142,0.0008209,0.02,nc,nc72663181,2016-07-19T04:34:02.691Z,"6km NW of The Geysers, California",earthquake,0.84,0.48,0.12,3,automatic,nc,nc
2016-07-19T04:12:15.000Z,62.1884,-153.3503,1.2,1.7,ml,27,46.7999962560003,,0.67,ak,ak13769812,2016-07-26T18:30:12.184Z,"143km SE of McGrath, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-07-19T04:03:12.450Z,38.8346667,-122.8245,2.01,1.65,md,49,38,0.009432,0.07,nc,nc72663176,2016-07-21T07:34:02.408Z,"8km W of Cobb, California",earthquake,0.16,0.24,0.204,17,reviewed,nc,nc
2016-07-19T04:00:21.000Z,51.8026,178.4902,91.5,2.1,ml,8,233.999981280002,,0.36,ak,ak13801561,2016-07-26T18:29:36.040Z,"16km S of Little Sitkin Island, Alaska",earthquake,2.2,0.6,,,reviewed,ak,ak
2016-07-19T03:57:50.260Z,35.3573,140.3865,23.23,4.8,mwr,,121,0.886,1.04,us,us20006fp6,2016-07-20T01:02:24.860Z,"10km SE of Mobara, Japan",earthquake,5.7,4.6,0.071,19,reviewed,us,us
2016-07-19T03:45:40.000Z,61.8579,-148.0018,33.4,2.1,ml,60,39.5999968320002,,0.61,ak,ak13769799,2016-07-26T18:30:11.512Z,"45km E of Sutton-Alpine, Alaska",earthquake,0.1,0.2,,,reviewed,ak,ak
2016-07-19T03:19:36.000Z,59.6287,-152.2525,85.3,1.9,ml,38,82.7999933760005,,0.42,ak,ak13769798,2016-07-26T18:29:06.790Z,"28km SW of Anchor Point, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-07-19T03:05:32.770Z,36.033,-117.7788333,2.01,0.65,ml,15,65,0.01347,0.07,ci,ci37418007,2016-07-19T17:06:26.516Z,"15km E of Coso Junction, CA",earthquake,0.14,0.15,0.054,7,reviewed,ci,ci
2016-07-19T02:56:57.233Z,38.4231,-118.3954,6.6,-0.1,ml,5,127.61,0.048,0.0505,nn,nn00552417,2016-07-20T14:19:37.304Z,"22km ESE of Hawthorne, Nevada",earthquake,2.84,3.8,0.17,4,reviewed,nn,nn
2016-07-19T02:52:29.470Z,44.7211667,-111.7713333,13.07,1.06,ml,10,189,0.076,0.07,mb,mb80162404,2016-07-21T16:32:38.340Z,"53km W of West Yellowstone, Montana",earthquake,0.5,0.68,0.106,2,reviewed,mb,mb
2016-07-19T02:50:39.200Z,33.7775,-115.6555,4.16,1.93,ml,35,77,0.07133,0.16,ci,ci37417999,2016-07-19T20:16:16.590Z,"25km WNW of Desert Center, CA",earthquake,0.21,0.74,0.192,67,reviewed,ci,ci
2016-07-19T02:28:37.130Z,47.4723333,-115.8215,3.38,1.36,ml,10,186,0.607,0.16,mb,mb80162674,2016-07-21T18:06:14.750Z,"1km W of Mullan, Idaho",earthquake,1.59,10.78,0.287,4,reviewed,mb,mb
2016-07-19T02:16:37.240Z,33.5066667,-116.5058333,14.08,0.38,ml,22,89,0.05488,0.11,ci,ci37417983,2016-07-19T18:19:36.077Z,"16km ESE of Anza, CA",earthquake,0.28,0.36,0.154,10,reviewed,ci,ci
2016-07-19T02:13:57.550Z,19.9726667,-155.946,8.817,1.93,md,13,234,0.2195,0.15,hv,hv61344941,2016-07-19T20:37:51.630Z,"13km WNW of Waikoloa Village, Hawaii",earthquake,1.07,0.85,0.213,4,reviewed,hv,hv
2016-07-19T02:06:27.650Z,19.3836667,-155.24,1.839,0.78,md,23,112,0.01006,0.09,hv,hv61344926,2016-07-19T21:18:53.610Z,"5km S of Volcano, Hawaii",earthquake,0.23,0.19,0.066,5,reviewed,hv,hv
2016-07-19T02:05:52.310Z,19.3806667,-155.2393333,2.129,0.44,md,12,131,0.007163,0.03,hv,hv61344921,2016-07-19T21:49:45.930Z,"5km S of Volcano, Hawaii",earthquake,0.34,0.33,0.051,2,reviewed,hv,hv
2016-07-19T02:05:11.000Z,37.0325,-121.197,2.38,0.21,md,3,311,0.04609,0.04,nc,nc71104244,2016-08-03T02:43:59.609Z,"27km NE of Hollister, California",earthquake,3.24,6.76,,1,reviewed,nc,nc
2016-07-19T01:57:15.000Z,61.2884,-152.4549,5.2,0.8,ml,12,82.7999933760005,,0.35,ak,ak13769428,2016-07-26T18:29:26.716Z,"90km N of Redoubt Volcano, Alaska",earthquake,0.8,1.3,,,reviewed,ak,ak
2016-07-19T01:56:02.550Z,47.6746667,-113.7408333,3.28,0.58,ml,10,183,0.241,0.07,mb,mb80162389,2016-07-21T16:27:35.650Z,"29km ENE of Pablo, Montana",earthquake,0.8,5.52,0.012,2,reviewed,mb,mb
2016-07-19T01:52:37.850Z,-0.8489,-80.3887,33.58,3.6,mb,,163,1.648,1.46,us,us20006fph,2016-07-19T18:01:51.065Z,"8km NNE of Rocafuerte, Ecuador",earthquake,7.8,13.1,0.224,5,reviewed,us,us
2016-07-19T01:37:09.219Z,37.074,-117.3512,10.1,0.4,ml,6,161.69,0.27,0.1782,nn,nn00552403,2016-07-20T14:19:18.566Z,"55km WNW of Beatty, Nevada",earthquake,6.22,10.1,0.06,2,reviewed,nn,nn
2016-07-19T01:28:57.040Z,36.8808333,-121.4131667,8.83,2.2,md,60,22,0.01228,0.07,nc,nc72663146,2016-07-19T23:34:03.493Z,"3km NNW of Hollister, California",earthquake,0.11,0.28,0.182,68,reviewed,nc,nc
2016-07-19T01:27:28.440Z,35.0415,-117.6733333,-0.82,1.73,ml,30,48,0.1085,0.15,ci,ci37417959,2016-07-19T20:58:33.934Z,"5km NNW of Boron, CA",quarry blast,0.31,31.61,0.168,49,reviewed,ci,ci
2016-07-19T01:14:39.000Z,65.3431,-149.9987,10.2,1.1,ml,,,,0.63,ak,ak13769426,2016-07-26T18:29:05.989Z,"48km NE of Manley Hot Springs, Alaska",earthquake,0.2,0.4,,,reviewed,ak,ak
2016-07-19T01:14:04.450Z,37.0323333,-121.1943333,2.61,0.51,md,3,314,0.04715,0.03,nc,nc71104239,2016-07-30T04:10:34.617Z,"27km NE of Hollister, California",earthquake,3.43,7.83,0.289,2,reviewed,nc,nc
2016-07-19T01:10:17.270Z,38.8361664,-122.8438339,0.92,1.03,md,17,79,0.006953,0.03,nc,nc72663141,2016-07-19T01:36:02.168Z,"10km W of Cobb, California",earthquake,0.23,0.38,0.03,5,automatic,nc,nc
2016-07-19T01:08:47.950Z,37.0203333,-121.1928333,-0.47,0.9,md,6,168,0.05857,0.03,nc,nc72663136,2016-07-19T23:50:17.880Z,"26km NE of Hollister, California",earthquake,0.42,2.35,0.062,6,reviewed,nc,nc
2016-07-19T01:02:02.000Z,61.2926,-152.45,4.2,0.9,ml,,,,0.33,ak,ak13769425,2016-07-26T18:29:08.058Z,"91km NW of Nikiski, Alaska",earthquake,0.6,0.2,,,reviewed,ak,ak
